#  L TT            EE            BB            TE            PP            PT            PE           
2448 8.7593780e+01 2.6137752e+00 2.6312424e-02 -3.4111540e+00 9.0034279e-10 3.7204631e-08 -8.4081705e-09
2449 8.7340916e+01 2.6133580e+00 2.6282056e-02 -3.3819655e+00 8.9955189e-10 3.8137831e-08 -8.6289717e-09
2450 8.7088466e+01 2.6131235e+00 2.6251682e-02 -3.3533676e+00 8.9876218e-10 3.9071223e-08 -8.8476717e-09
2451 8.6834902e+01 2.6130604e+00 2.6221302e-02 -3.3253711e+00 8.9797343e-10 4.0004672e-08 -9.0642484e-09
2452 8.6581669e+01 2.6131646e+00 2.6190919e-02 -3.2979729e+00 8.9718543e-10 4.0938076e-08 -9.2786919e-09
2453 8.6327243e+01 2.6134395e+00 2.6160532e-02 -3.2711931e+00 8.9639861e-10 4.1871352e-08 -9.4909979e-09
2454 8.6073071e+01 2.6138808e+00 2.6130143e-02 -3.2450369e+00 8.9561254e-10 4.2804381e-08 -9.7011542e-09
2455 8.5818371e+01 2.6144773e+00 2.6099752e-02 -3.2194949e+00 8.9482764e-10 4.3737081e-08 -9.9091568e-09
2456 8.5563846e+01 2.6152248e+00 2.6069359e-02 -3.1945802e+00 8.9404370e-10 4.4669354e-08 -1.0114998e-08
2457 8.5309460e+01 2.6161269e+00 2.6038966e-02 -3.1702915e+00 8.9326051e-10 4.5601086e-08 -1.0318667e-08
2458 8.5054429e+01 2.6171721e+00 2.6008574e-02 -3.1466421e+00 8.9247849e-10 4.6532196e-08 -1.0520159e-08
2459 8.4798716e+01 2.6183640e+00 2.5978183e-02 -3.1236312e+00 8.9169721e-10 4.7462575e-08 -1.0719465e-08
2460 8.4543769e+01 2.6196913e+00 2.5947793e-02 -3.1012579e+00 8.9091710e-10 4.8392141e-08 -1.0916580e-08
2461 8.4288806e+01 2.6211576e+00 2.5917406e-02 -3.0795291e+00 8.9013794e-10 4.9320781e-08 -1.1111494e-08
2462 8.4033047e+01 2.6227515e+00 2.5887023e-02 -3.0584517e+00 8.8935952e-10 5.0248395e-08 -1.1304199e-08
2463 8.3778682e+01 2.6244692e+00 2.5856644e-02 -3.0380183e+00 8.8858226e-10 5.1174904e-08 -1.1494690e-08
2464 8.3523447e+01 2.6263145e+00 2.5826269e-02 -3.0182364e+00 8.8780573e-10 5.2100185e-08 -1.1682956e-08
2465 8.3268789e+01 2.6282760e+00 2.5795900e-02 -2.9991063e+00 8.8703037e-10 5.3024160e-08 -1.1868992e-08
2466 8.3013929e+01 2.6303500e+00 2.5765537e-02 -2.9806285e+00 8.8625594e-10 5.3946731e-08 -1.2052791e-08
2467 8.2759574e+01 2.6325329e+00 2.5735180e-02 -2.9628038e+00 8.8548225e-10 5.4867780e-08 -1.2234342e-08
2468 8.2505687e+01 2.6348282e+00 2.5704831e-02 -2.9456332e+00 8.8470972e-10 5.5787228e-08 -1.2413640e-08
2469 8.2252232e+01 2.6372175e+00 2.5674490e-02 -2.9291180e+00 8.8393812e-10 5.6704980e-08 -1.2590679e-08
2470 8.1998431e+01 2.6397119e+00 2.5644158e-02 -2.9132595e+00 8.8316725e-10 5.7620915e-08 -1.2765446e-08
2471 8.1745735e+01 2.6422928e+00 2.5613836e-02 -2.8980520e+00 8.8239753e-10 5.8534957e-08 -1.2937938e-08
2472 8.1493365e+01 2.6449641e+00 2.5583523e-02 -2.8834973e+00 8.8162854e-10 5.9446994e-08 -1.3108145e-08
2473 8.1241287e+01 2.6477220e+00 2.5553221e-02 -2.8695977e+00 8.8086068e-10 6.0356949e-08 -1.3276063e-08
2474 8.0989467e+01 2.6505554e+00 2.5522930e-02 -2.8563480e+00 8.8009377e-10 6.1264703e-08 -1.3441681e-08
2475 8.0738614e+01 2.6534682e+00 2.5492650e-02 -2.8437581e+00 8.7932757e-10 6.2170159e-08 -1.3604990e-08
2476 8.0487951e+01 2.6564567e+00 2.5462384e-02 -2.8318160e+00 8.7856251e-10 6.3073239e-08 -1.3765989e-08
2477 8.0238188e+01 2.6595098e+00 2.5432130e-02 -2.8205172e+00 8.7779838e-10 6.3973825e-08 -1.3924664e-08
2478 7.9989292e+01 2.6626239e+00 2.5401889e-02 -2.8098649e+00 8.7703497e-10 6.4871818e-08 -1.4081008e-08
2479 7.9741231e+01 2.6658028e+00 2.5371663e-02 -2.7998478e+00 8.7627270e-10 6.5767143e-08 -1.4235018e-08
2480 7.9493229e+01 2.6690353e+00 2.5341451e-02 -2.7904767e+00 8.7551134e-10 6.6659679e-08 -1.4386683e-08
2481 7.9246740e+01 2.6723254e+00 2.5311255e-02 -2.7817259e+00 8.7475071e-10 6.7549328e-08 -1.4535993e-08
2482 7.9000990e+01 2.6756619e+00 2.5281074e-02 -2.7736142e+00 8.7399120e-10 6.8436017e-08 -1.4682947e-08
2483 7.8755947e+01 2.6790486e+00 2.5250910e-02 -2.7661310e+00 8.7323240e-10 6.9319615e-08 -1.4827530e-08
2484 7.8511581e+01 2.6824744e+00 2.5220763e-02 -2.7592659e+00 8.7247473e-10 7.0200049e-08 -1.4969740e-08
2485 7.8268603e+01 2.6859356e+00 2.5190633e-02 -2.7530236e+00 8.7171797e-10 7.1077220e-08 -1.5109569e-08
2486 7.8026984e+01 2.6894361e+00 2.5160521e-02 -2.7473941e+00 8.7096192e-10 7.1951007e-08 -1.5247005e-08
2487 7.7785950e+01 2.6929573e+00 2.5130429e-02 -2.7423750e+00 8.7020699e-10 7.2821335e-08 -1.5382045e-08
2488 7.7546214e+01 2.6965103e+00 2.5100355e-02 -2.7379715e+00 8.6945298e-10 7.3688109e-08 -1.5514681e-08
2489 7.7307005e+01 2.7000840e+00 2.5070301e-02 -2.7341668e+00 8.6869966e-10 7.4551203e-08 -1.5644901e-08
2490 7.7069036e+01 2.7036672e+00 2.5040269e-02 -2.7309592e+00 8.6794747e-10 7.5410547e-08 -1.5772702e-08
2491 7.6833020e+01 2.7072712e+00 2.5010257e-02 -2.7283470e+00 8.6719618e-10 7.6266041e-08 -1.5898077e-08
2492 7.6597444e+01 2.7108847e+00 2.4980267e-02 -2.7263214e+00 8.6644559e-10 7.7117563e-08 -1.6021013e-08
2493 7.6363022e+01 2.7145040e+00 2.4950300e-02 -2.7248811e+00 8.6569611e-10 7.7965040e-08 -1.6141507e-08
2494 7.6130098e+01 2.7181327e+00 2.4920355e-02 -2.7240103e+00 8.6494753e-10 7.8808375e-08 -1.6259553e-08
2495 7.5898347e+01 2.7217521e+00 2.4890435e-02 -2.7237081e+00 8.6419965e-10 7.9647442e-08 -1.6375136e-08
2496 7.5667964e+01 2.7253733e+00 2.4860540e-02 -2.7239738e+00 8.6345287e-10 8.0482172e-08 -1.6488255e-08
2497 7.5438848e+01 2.7289850e+00 2.4830669e-02 -2.7247921e+00 8.6270679e-10 8.1312447e-08 -1.6598899e-08
2498 7.5211121e+01 2.7325907e+00 2.4800825e-02 -2.7261626e+00 8.6196181e-10 8.2138199e-08 -1.6707065e-08
2499 7.4984683e+01 2.7361718e+00 2.4771008e-02 -2.7280778e+00 8.6121773e-10 8.2959301e-08 -1.6812741e-08
2500 7.4759655e+01 2.7397392e+00 2.4741218e-02 -2.7305301e+00 8.6047433e-10 8.3775654e-08 -1.6915919e-08
2501 7.4536014e+01 2.7432813e+00 2.4711456e-02 -2.7335124e+00 8.5973203e-10 8.4587197e-08 -1.7016599e-08
2502 7.4313812e+01 2.7467939e+00 2.4681724e-02 -2.7370172e+00 8.5899062e-10 8.5393833e-08 -1.7114783e-08
2503 7.4093030e+01 2.7502722e+00 2.4652021e-02 -2.7410449e+00 8.5824990e-10 8.6195499e-08 -1.7210478e-08
2504 7.3873724e+01 2.7537191e+00 2.4622349e-02 -2.7455809e+00 8.5751027e-10 8.6992167e-08 -1.7303699e-08
2505 7.3655948e+01 2.7571302e+00 2.4592709e-02 -2.7506108e+00 8.5677153e-10 8.7783743e-08 -1.7394449e-08
2506 7.3439611e+01 2.7604931e+00 2.4563101e-02 -2.7561429e+00 8.5603347e-10 8.8570166e-08 -1.7482738e-08
2507 7.3224918e+01 2.7638108e+00 2.4533526e-02 -2.7621483e+00 8.5529650e-10 8.9351407e-08 -1.7568579e-08
2508 7.3011776e+01 2.7670858e+00 2.4503985e-02 -2.7686352e+00 8.5456041e-10 9.0127373e-08 -1.7651975e-08
2509 7.2800170e+01 2.7703061e+00 2.4474479e-02 -2.7755901e+00 8.5382499e-10 9.0898002e-08 -1.7732935e-08
2510 7.2590230e+01 2.7734669e+00 2.4445008e-02 -2.7829992e+00 8.5309066e-10 9.1663255e-08 -1.7811472e-08
2511 7.2381942e+01 2.7765781e+00 2.4415574e-02 -2.7908639e+00 8.5235721e-10 9.2423071e-08 -1.7887595e-08
2512 7.2175363e+01 2.7796201e+00 2.4386178e-02 -2.7991635e+00 8.5162444e-10 9.3177356e-08 -1.7961306e-08
2513 7.1970332e+01 2.7825954e+00 2.4356820e-02 -2.8078995e+00 8.5089274e-10 9.3926081e-08 -1.8032620e-08
2514 7.1767055e+01 2.7855064e+00 2.4327500e-02 -2.8170589e+00 8.5016191e-10 9.4669185e-08 -1.8101547e-08
2515 7.1565521e+01 2.7883483e+00 2.4298221e-02 -2.8266286e+00 8.4943176e-10 9.5406574e-08 -1.8168087e-08
2516 7.1365640e+01 2.7911085e+00 2.4268982e-02 -2.8366033e+00 8.4870268e-10 9.6138220e-08 -1.8232257e-08
2517 7.1167475e+01 2.7937894e+00 2.4239785e-02 -2.8469775e+00 8.4797447e-10 9.6864063e-08 -1.8294065e-08
2518 7.0971015e+01 2.7963934e+00 2.4210631e-02 -2.8577386e+00 8.4724693e-10 9.7584006e-08 -1.8353514e-08
2519 7.0776321e+01 2.7989152e+00 2.4181519e-02 -2.8688740e+00 8.4652046e-10 9.8298022e-08 -1.8410619e-08
2520 7.0583384e+01 2.8013423e+00 2.4152451e-02 -2.8803788e+00 8.4579485e-10 9.9006052e-08 -1.8465388e-08
2521 7.0392194e+01 2.8036843e+00 2.4123428e-02 -2.8922404e+00 8.4506991e-10 9.9707998e-08 -1.8517823e-08
2522 7.0202816e+01 2.8059359e+00 2.4094450e-02 -2.9044542e+00 8.4434603e-10 1.0040383e-07 -1.8567941e-08
2523 7.0015167e+01 2.8080992e+00 2.4065519e-02 -2.9170003e+00 8.4362301e-10 1.0109350e-07 -1.8615750e-08
2524 6.9829314e+01 2.8101614e+00 2.4036634e-02 -2.9298743e+00 8.4290085e-10 1.0177691e-07 -1.8661253e-08
2525 6.9645325e+01 2.8121245e+00 2.4007797e-02 -2.9430640e+00 8.4217935e-10 1.0245401e-07 -1.8704461e-08
2526 6.9463117e+01 2.8139829e+00 2.3979008e-02 -2.9565575e+00 8.4145891e-10 1.0312476e-07 -1.8745387e-08
2527 6.9282687e+01 2.8157462e+00 2.3950268e-02 -2.9703503e+00 8.4073933e-10 1.0378907e-07 -1.8784035e-08
2528 6.9104179e+01 2.8174011e+00 2.3921577e-02 -2.9844307e+00 8.4002040e-10 1.0444688e-07 -1.8820414e-08
2529 6.8927439e+01 2.8189496e+00 2.3892937e-02 -2.9987794e+00 8.3930252e-10 1.0509817e-07 -1.8854537e-08
2530 6.8752538e+01 2.8203934e+00 2.3864347e-02 -3.0133996e+00 8.3858550e-10 1.0574283e-07 -1.8886408e-08
2531 6.8579475e+01 2.8217267e+00 2.3835808e-02 -3.0282722e+00 8.3786912e-10 1.0638081e-07 -1.8916036e-08
2532 6.8408248e+01 2.8229439e+00 2.3807320e-02 -3.0433858e+00 8.3715380e-10 1.0701209e-07 -1.8943435e-08
2533 6.8238857e+01 2.8240464e+00 2.3778885e-02 -3.0587360e+00 8.3643932e-10 1.0763655e-07 -1.8968608e-08
2534 6.8071374e+01 2.8250358e+00 2.3750503e-02 -3.0743041e+00 8.3572549e-10 1.0825415e-07 -1.8991564e-08
2535 6.7905654e+01 2.8258987e+00 2.3722173e-02 -3.0900935e+00 8.3501271e-10 1.0886485e-07 -1.9012318e-08
2536 6.7741770e+01 2.8266441e+00 2.3693897e-02 -3.1060779e+00 8.3430077e-10 1.0946857e-07 -1.9030872e-08
2537 6.7579801e+01 2.8272658e+00 2.3665674e-02 -3.1222607e+00 8.3358967e-10 1.1006526e-07 -1.9047239e-08
2538 6.7419601e+01 2.8277578e+00 2.3637506e-02 -3.1386231e+00 8.3287921e-10 1.1065482e-07 -1.9061421e-08
2539 6.7261247e+01 2.8281287e+00 2.3609392e-02 -3.1551614e+00 8.3216979e-10 1.1123723e-07 -1.9073434e-08
2540 6.7104744e+01 2.8283649e+00 2.3581332e-02 -3.1718567e+00 8.3146121e-10 1.1181244e-07 -1.9083287e-08
2541 6.6950098e+01 2.8284824e+00 2.3553328e-02 -3.1887052e+00 8.3075327e-10 1.1238033e-07 -1.9090981e-08
2542 6.6797240e+01 2.8284601e+00 2.3525379e-02 -3.2056956e+00 8.3004636e-10 1.1294090e-07 -1.9096532e-08
2543 6.6646325e+01 2.8283213e+00 2.3497485e-02 -3.2228166e+00 8.2934029e-10 1.1349407e-07 -1.9099949e-08
2544 6.6497213e+01 2.8280446e+00 2.3469647e-02 -3.2400570e+00 8.2863485e-10 1.1403974e-07 -1.9101234e-08
2545 6.6349912e+01 2.8276458e+00 2.3441865e-02 -3.2574056e+00 8.2793044e-10 1.1457790e-07 -1.9100402e-08
2546 6.6204503e+01 2.8271110e+00 2.3414138e-02 -3.2748510e+00 8.2722685e-10 1.1510849e-07 -1.9097462e-08
2547 6.6060923e+01 2.8264485e+00 2.3386468e-02 -3.2923894e+00 8.2652410e-10 1.1563141e-07 -1.9092418e-08
2548 6.5919107e+01 2.8256515e+00 2.3358854e-02 -3.3100095e+00 8.2582198e-10 1.1614660e-07 -1.9085280e-08
2549 6.5779140e+01 2.8247207e+00 2.3331296e-02 -3.3276927e+00 8.2512088e-10 1.1665405e-07 -1.9076062e-08
2550 6.5640958e+01 2.8236569e+00 2.3303795e-02 -3.3454350e+00 8.2442060e-10 1.1715365e-07 -1.9064766e-08
2551 6.5504574e+01 2.8224530e+00 2.3276350e-02 -3.3632323e+00 8.2372095e-10 1.1764535e-07 -1.9051402e-08
2552 6.5370001e+01 2.8211094e+00 2.3248962e-02 -3.3810572e+00 8.2302232e-10 1.1812919e-07 -1.9035990e-08
2553 6.5237178e+01 2.8196263e+00 2.3221631e-02 -3.3989190e+00 8.2232451e-10 1.1860511e-07 -1.9018535e-08
2554 6.5106119e+01 2.8180036e+00 2.3194356e-02 -3.4167900e+00 8.2162732e-10 1.1907311e-07 -1.8999051e-08
2555 6.4976840e+01 2.8162341e+00 2.3167138e-02 -3.4346647e+00 8.2093115e-10 1.1953324e-07 -1.8977557e-08
2556 6.4849208e+01 2.8143326e+00 2.3139977e-02 -3.4525376e+00 8.2023579e-10 1.1998545e-07 -1.8954061e-08
2557 6.4723460e+01 2.8122842e+00 2.3112872e-02 -3.4703956e+00 8.1954125e-10 1.2042977e-07 -1.8928579e-08
2558 6.4599316e+01 2.8100960e+00 2.3085825e-02 -3.4882182e+00 8.1884733e-10 1.2086615e-07 -1.8901119e-08
2559 6.4476942e+01 2.8077680e+00 2.3058834e-02 -3.5060146e+00 8.1815441e-10 1.2129464e-07 -1.8871700e-08
2560 6.4356353e+01 2.8052926e+00 2.3031900e-02 -3.5237568e+00 8.1746231e-10 1.2171523e-07 -1.8840334e-08
2561 6.4237346e+01 2.8026767e+00 2.3005024e-02 -3.5414389e+00 8.1677102e-10 1.2212790e-07 -1.8807032e-08
2562 6.4120086e+01 2.7999126e+00 2.2978204e-02 -3.5590627e+00 8.1608034e-10 1.2253263e-07 -1.8771806e-08
2563 6.4004442e+01 2.7970074e+00 2.2951442e-02 -3.5765998e+00 8.1539066e-10 1.2292948e-07 -1.8734676e-08
2564 6.3890434e+01 2.7939531e+00 2.2924736e-02 -3.5940517e+00 8.1470179e-10 1.2331840e-07 -1.8695649e-08
2565 6.3778006e+01 2.7907492e+00 2.2898088e-02 -3.6114049e+00 8.1401354e-10 1.2369938e-07 -1.8654737e-08
2566 6.3667177e+01 2.7874025e+00 2.2871497e-02 -3.6286458e+00 8.1332628e-10 1.2407247e-07 -1.8611960e-08
2567 6.3557967e+01 2.7839050e+00 2.2844963e-02 -3.6457683e+00 8.1263982e-10 1.2443763e-07 -1.8567326e-08
2568 6.3450321e+01 2.7802709e+00 2.2818486e-02 -3.6627661e+00 8.1195417e-10 1.2479487e-07 -1.8520851e-08
2569 6.3344260e+01 2.7764845e+00 2.2792067e-02 -3.6796328e+00 8.1126913e-10 1.2514416e-07 -1.8472542e-08
2570 6.3239655e+01 2.7725598e+00 2.2765705e-02 -3.6963545e+00 8.1058507e-10 1.2548553e-07 -1.8422419e-08
2571 6.3136676e+01 2.7684961e+00 2.2739401e-02 -3.7129247e+00 8.0990182e-10 1.2581899e-07 -1.8370495e-08
2572 6.3035121e+01 2.7642850e+00 2.2713154e-02 -3.7293368e+00 8.0921936e-10 1.2614450e-07 -1.8316779e-08
2573 6.2935085e+01 2.7599404e+00 2.2686965e-02 -3.7455765e+00 8.0853751e-10 1.2646207e-07 -1.8261284e-08
2574 6.2836592e+01 2.7554612e+00 2.2660833e-02 -3.7616446e+00 8.0785664e-10 1.2677173e-07 -1.8204030e-08
2575 6.2739439e+01 2.7508390e+00 2.2634759e-02 -3.7775266e+00 8.0717657e-10 1.2707343e-07 -1.8145023e-08
2576 6.2643797e+01 2.7460874e+00 2.2608743e-02 -3.7932156e+00 8.0649709e-10 1.2736719e-07 -1.8084276e-08
2577 6.2549468e+01 2.7411905e+00 2.2582785e-02 -3.8087043e+00 8.0581860e-10 1.2765303e-07 -1.8021810e-08
2578 6.2456547e+01 2.7361620e+00 2.2556884e-02 -3.8239782e+00 8.0514090e-10 1.2793092e-07 -1.7957631e-08
2579 6.2364983e+01 2.7310004e+00 2.2531042e-02 -3.8390373e+00 8.0446399e-10 1.2820088e-07 -1.7891756e-08
2580 6.2274727e+01 2.7257045e+00 2.2505257e-02 -3.8538741e+00 8.0378767e-10 1.2846286e-07 -1.7824192e-08
2581 6.2185727e+01 2.7202729e+00 2.2479531e-02 -3.8684737e+00 8.0311234e-10 1.2871692e-07 -1.7754959e-08
2582 6.2098009e+01 2.7147117e+00 2.2453862e-02 -3.8828357e+00 8.0243778e-10 1.2896304e-07 -1.7684069e-08
2583 6.2011596e+01 2.7090193e+00 2.2428252e-02 -3.8969450e+00 8.0176401e-10 1.2920119e-07 -1.7611532e-08
2584 6.1926364e+01 2.7032016e+00 2.2402700e-02 -3.9108084e+00 8.0109083e-10 1.2943138e-07 -1.7537362e-08
2585 6.1842340e+01 2.6972498e+00 2.2377206e-02 -3.9244104e+00 8.0041863e-10 1.2965364e-07 -1.7461576e-08
2586 6.1759474e+01 2.6911769e+00 2.2351770e-02 -3.9377503e+00 7.9974720e-10 1.2986793e-07 -1.7384183e-08
2587 6.1677718e+01 2.6849814e+00 2.2326392e-02 -3.9508049e+00 7.9907655e-10 1.3007428e-07 -1.7305200e-08
2588 6.1597172e+01 2.6786540e+00 2.2301072e-02 -3.9635880e+00 7.9840649e-10 1.3027265e-07 -1.7224633e-08
2589 6.1517715e+01 2.6722081e+00 2.2275810e-02 -3.9760835e+00 7.9773740e-10 1.3046306e-07 -1.7142502e-08
2590 6.1439225e+01 2.6656416e+00 2.2250606e-02 -3.9882903e+00 7.9706908e-10 1.3064553e-07 -1.7058820e-08
2591 6.1361877e+01 2.6589603e+00 2.2225460e-02 -4.0001919e+00 7.9640153e-10 1.3082002e-07 -1.6973596e-08
2592 6.1285477e+01 2.6521548e+00 2.2200372e-02 -4.0117943e+00 7.9573457e-10 1.3098653e-07 -1.6886844e-08
2593 6.1210051e+01 2.6452232e+00 2.2175342e-02 -4.0230809e+00 7.9506857e-10 1.3114510e-07 -1.6798582e-08
2594 6.1135630e+01 2.6381859e+00 2.2150369e-02 -4.0340498e+00 7.9440333e-10 1.3129569e-07 -1.6708818e-08
2595 6.1062091e+01 2.6310259e+00 2.2125453e-02 -4.0446990e+00 7.9373887e-10 1.3143833e-07 -1.6617569e-08
2596 6.0989465e+01 2.6237562e+00 2.2100594e-02 -4.0550188e+00 7.9307499e-10 1.3157296e-07 -1.6524842e-08
2597 6.0917706e+01 2.6163745e+00 2.2075793e-02 -4.0650146e+00 7.9241206e-10 1.3169963e-07 -1.6430656e-08
2598 6.0846770e+01 2.6088864e+00 2.2051048e-02 -4.0746762e+00 7.9174990e-10 1.3181834e-07 -1.6335024e-08
2599 6.0776686e+01 2.6012895e+00 2.2026359e-02 -4.0840013e+00 7.9108850e-10 1.3192906e-07 -1.6237956e-08
2600 6.0707410e+01 2.5935892e+00 2.2001727e-02 -4.0929795e+00 7.9042767e-10 1.3203178e-07 -1.6139465e-08
2601 6.0638971e+01 2.5857832e+00 2.1977151e-02 -4.1016151e+00 7.8976780e-10 1.3212656e-07 -1.6039571e-08
2602 6.0571176e+01 2.5778843e+00 2.1952630e-02 -4.1098968e+00 7.8910868e-10 1.3221337e-07 -1.5938285e-08
2603 6.0504199e+01 2.5698903e+00 2.1928165e-02 -4.1178275e+00 7.8845033e-10 1.3229227e-07 -1.5835630e-08
2604 6.0437847e+01 2.5617916e+00 2.1903754e-02 -4.1254026e+00 7.8779254e-10 1.3236325e-07 -1.5731620e-08
2605 6.0372220e+01 2.5536009e+00 2.1879398e-02 -4.1326026e+00 7.8713570e-10 1.3242637e-07 -1.5626279e-08
2606 6.0307126e+01 2.5453158e+00 2.1855096e-02 -4.1394448e+00 7.8647962e-10 1.3248168e-07 -1.5519626e-08
2607 6.0242666e+01 2.5369416e+00 2.1830848e-02 -4.1459020e+00 7.8582429e-10 1.3252916e-07 -1.5411675e-08
2608 6.0178794e+01 2.5284834e+00 2.1806653e-02 -4.1519836e+00 7.8516953e-10 1.3256885e-07 -1.5302446e-08
2609 6.0115466e+01 2.5199313e+00 2.1782511e-02 -4.1576771e+00 7.8451571e-10 1.3260082e-07 -1.5191963e-08
2610 6.0052635e+01 2.5112906e+00 2.1758421e-02 -4.1629916e+00 7.8386264e-10 1.3262506e-07 -1.5080238e-08
2611 5.9990332e+01 2.5025736e+00 2.1734383e-02 -4.1679141e+00 7.8321032e-10 1.3264161e-07 -1.4967295e-08
2612 5.9928435e+01 2.4937705e+00 2.1710397e-02 -4.1724461e+00 7.8255875e-10 1.3265049e-07 -1.4853149e-08
2613 5.9866975e+01 2.4848863e+00 2.1686461e-02 -4.1765891e+00 7.8190774e-10 1.3265172e-07 -1.4737819e-08
2614 5.9805905e+01 2.4759334e+00 2.1662575e-02 -4.1803293e+00 7.8125766e-10 1.3264537e-07 -1.4621328e-08
2615 5.9745256e+01 2.4669019e+00 2.1638739e-02 -4.1836680e+00 7.8060833e-10 1.3263143e-07 -1.4503690e-08
2616 5.9684982e+01 2.4577967e+00 2.1614952e-02 -4.1866135e+00 7.7995975e-10 1.3260996e-07 -1.4384927e-08
2617 5.9624964e+01 2.4486227e+00 2.1591214e-02 -4.1891515e+00 7.7931172e-10 1.3258094e-07 -1.4265053e-08
2618 5.9565305e+01 2.4393849e+00 2.1567524e-02 -4.1912903e+00 7.7866462e-10 1.3254444e-07 -1.4144092e-08
2619 5.9505886e+01 2.4300731e+00 2.1543882e-02 -4.1930227e+00 7.7801827e-10 1.3250050e-07 -1.4022063e-08
2620 5.9446809e+01 2.4207072e+00 2.1520286e-02 -4.1943491e+00 7.7737265e-10 1.3244911e-07 -1.3898981e-08
2621 5.9387881e+01 2.4112845e+00 2.1496736e-02 -4.1952694e+00 7.7672777e-10 1.3239033e-07 -1.3774868e-08
2622 5.9329205e+01 2.4017951e+00 2.1473233e-02 -4.1957837e+00 7.7608345e-10 1.3232415e-07 -1.3649738e-08
2623 5.9270660e+01 2.3922584e+00 2.1449774e-02 -4.1958918e+00 7.7544005e-10 1.3225063e-07 -1.3523615e-08
2624 5.9212350e+01 2.3826646e+00 2.1426360e-02 -4.1955857e+00 7.7479738e-10 1.3216982e-07 -1.3396517e-08
2625 5.9154079e+01 2.3730182e+00 2.1402990e-02 -4.1948798e+00 7.7415545e-10 1.3208170e-07 -1.3268461e-08
2626 5.9095950e+01 2.3633317e+00 2.1379664e-02 -4.1937512e+00 7.7351407e-10 1.3198630e-07 -1.3139464e-08
2627 5.9037916e+01 2.3535874e+00 2.1356380e-02 -4.1922137e+00 7.7287361e-10 1.3188371e-07 -1.3009550e-08
2628 5.8979856e+01 2.3438049e+00 2.1333139e-02 -4.1902664e+00 7.7223388e-10 1.3177390e-07 -1.2878734e-08
2629 5.8921873e+01 2.3339815e+00 2.1309939e-02 -4.1879079e+00 7.7159488e-10 1.3165694e-07 -1.2747037e-08
2630 5.8863769e+01 2.3241145e+00 2.1286780e-02 -4.1851297e+00 7.7095660e-10 1.3153281e-07 -1.2614476e-08
2631 5.8805720e+01 2.3142087e+00 2.1263662e-02 -4.1819449e+00 7.7031888e-10 1.3140155e-07 -1.2481068e-08
2632 5.8747604e+01 2.3042762e+00 2.1240585e-02 -4.1783593e+00 7.6968206e-10 1.3126324e-07 -1.2346837e-08
2633 5.8689447e+01 2.2943068e+00 2.1217546e-02 -4.1743712e+00 7.6904597e-10 1.3111786e-07 -1.2211797e-08
2634 5.8631126e+01 2.2843127e+00 2.1194547e-02 -4.1699784e+00 7.6841060e-10 1.3096546e-07 -1.2075971e-08
2635 5.8572816e+01 2.2742986e+00 2.1171586e-02 -4.1651864e+00 7.6777596e-10 1.3080605e-07 -1.1939374e-08
2636 5.8514318e+01 2.2642618e+00 2.1148664e-02 -4.1600001e+00 7.6714186e-10 1.3063965e-07 -1.1802024e-08
2637 5.8455732e+01 2.2542069e+00 2.1125779e-02 -4.1544246e+00 7.6650866e-10 1.3046635e-07 -1.1663946e-08
2638 5.8396933e+01 2.2441312e+00 2.1102931e-02 -4.1484499e+00 7.6587619e-10 1.3028611e-07 -1.1525152e-08
2639 5.8338021e+01 2.2340468e+00 2.1080119e-02 -4.1420880e+00 7.6524443e-10 1.3009901e-07 -1.1385666e-08
2640 5.8278795e+01 2.2239437e+00 2.1057344e-02 -4.1353360e+00 7.6461339e-10 1.2990503e-07 -1.1245503e-08
2641 5.8219428e+01 2.2138339e+00 2.1034605e-02 -4.1281910e+00 7.6398289e-10 1.2970422e-07 -1.1104681e-08
2642 5.8159720e+01 2.2037147e+00 2.1011901e-02 -4.1206570e+00 7.6335328e-10 1.2949663e-07 -1.0963225e-08
2643 5.8099769e+01 2.1935835e+00 2.0989231e-02 -4.1127382e+00 7.6272439e-10 1.2928227e-07 -1.0821147e-08
2644 5.8039447e+01 2.1834522e+00 2.0966597e-02 -4.1044385e+00 7.6209621e-10 1.2906118e-07 -1.0678470e-08
2645 5.7978778e+01 2.1733183e+00 2.0943996e-02 -4.0957543e+00 7.6146857e-10 1.2883335e-07 -1.0535209e-08
2646 5.7917782e+01 2.1631791e+00 2.0921429e-02 -4.0866967e+00 7.6084181e-10 1.2859885e-07 -1.0391387e-08
2647 5.7856481e+01 2.1530467e+00 2.0898895e-02 -4.0772617e+00 7.6021577e-10 1.2835771e-07 -1.0247021e-08
2648 5.7794674e+01 2.1429184e+00 2.0876394e-02 -4.0674602e+00 7.5959044e-10 1.2810994e-07 -1.0102129e-08
2649 5.7732529e+01 2.1327991e+00 2.0853926e-02 -4.0572879e+00 7.5896581e-10 1.2785559e-07 -9.9567312e-09
2650 5.7669918e+01 2.1226860e+00 2.0831489e-02 -4.0467555e+00 7.5834190e-10 1.2759465e-07 -9.8108446e-09
2651 5.7606935e+01 2.1125840e+00 2.0809085e-02 -4.0358583e+00 7.5771851e-10 1.2732717e-07 -9.6644875e-09
2652 5.7543373e+01 2.1024982e+00 2.0786712e-02 -4.0246068e+00 7.5709600e-10 1.2705323e-07 -9.5176814e-09
